user_id,cohort_recharge_date,recharge_amount_on_day,recharge_count_on_day,wallet_balance_after_recharge,days_since_signup,lifetime_recharge_count_before_day,lifetime_recharge_amount_before_day,sessions_last_7d,app_launches_last_7d,notifications_clicked_last_7d,consultations_last_7d,paid_consult_minutes_last_7d,avg_consult_rating,has_used_coupon_on_day,has_done_promo_recharge,is_free_consultation_taken,has_push_enabled,country,device_type,acquisition_source,campaign_group,city_tier,future_recharged
102522,2026-01-27,206.0,3,168.0,344,3,1644.0,3,4,1,2,11.5,5.0,0,0,1,1,India,iOS,Meta Ads,Performance,Tier 2,0
102523,2026-01-27,373.0,3,142.0,382,5,3697.0,5,8,2,1,6.3,3.6,0,0,1,0,Canada,iOS,Referral,Performance,Tier 1,1
102524,2026-01-27,53.0,3,305.0,417,1,517.0,8,7,2,1,0.6,3.9,0,0,0,1,UAE,Android,Meta Ads,Brand,Tier 3,0
102525,2026-01-27,272.0,1,57.0,496,0,0.0,4,3,1,0,0.0,4.8,1,1,1,1,India,Android,Organic,Performance,Tier 2,1
102526,2026-01-27,322.0,1,310.0,478,3,3526.0,3,7,0,0,0.0,5.0,0,0,1,1,India,Android,Organic,Remarketing,Tier 1,1
102527,2026-01-27,1473.0,1,159.0,463,2,1506.0,3,7,1,0,0.0,4.7,1,0,0,1,UK,Android,Google Ads,Brand,Tier 2,1
102528,2026-01-27,1031.0,1,252.0,184,1,303.0,6,10,1,0,0.0,2.7,0,0,1,1,India,Android,Google Ads,Performance,Tier 1,1
102529,2026-01-27,623.0,1,62.0,337,3,1228.0,2,1,0,2,27.2,5.0,0,1,1,1,USA,Android,Organic,Performance,Tier 2,0
102530,2026-01-27,820.0,1,319.0,441,4,1102.0,1,5,2,3,60.7,3.4,0,1,1,1,India,Android,Meta Ads,Performance,Tier 1,0
102531,2026-01-27,205.0,1,408.0,302,2,1649.0,10,5,1,1,8.1,3.6,0,0,1,1,India,Android,Google Ads,Remarketing,Tier 1,0
102532,2026-01-27,502.0,3,1364.0,68,3,285.0,4,9,2,1,3.4,2.8,1,1,1,1,India,iOS,Google Ads,Performance,Tier 3,0
102533,2026-01-27,754.0,2,239.0,274,3,795.0,1,7,0,2,9.0,3.6,0,0,0,0,India,Android,Organic,Influencer,Tier 3,1
102534,2026-01-27,206.0,1,397.0,116,2,732.0,5,7,2,2,27.8,4.3,0,0,1,1,India,iOS,Organic,Unmapped,Tier 3,0
102535,2026-01-27,128.0,1,78.0,372,3,1112.0,7,11,3,1,6.7,3.0,1,0,1,1,UK,Android,Google Ads,Unmapped,Tier 1,1
102536,2026-01-27,579.0,1,488.0,464,2,390.0,4,5,1,3,26.5,3.9,0,1,0,1,India,Android,Referral,Influencer,Tier 1,1
102537,2026-01-27,142.0,1,46.0,378,1,508.0,2,8,0,0,0.0,2.6,0,1,1,1,India,Android,Organic,Performance,Tier 2,0
102538,2026-01-27,663.0,1,629.0,297,2,193.0,7,5,3,2,12.5,4.5,0,0,1,1,India,Android,Referral,Remarketing,Tier 2,1
102539,2026-01-27,939.0,1,220.0,323,1,836.0,4,0,1,3,4.8,3.6,1,0,1,1,India,Android,Google Ads,Remarketing,Tier 2,1
102540,2026-01-27,212.0,1,51.0,290,4,5888.0,5,6,2,2,6.0,4.2,1,0,1,0,UAE,Android,Meta Ads,Unmapped,Tier 2,0
102541,2026-01-27,226.0,2,145.0,242,1,631.0,6,3,3,3,57.5,3.5,0,0,1,1,India,Android,Meta Ads,Brand,Tier 2,1
102542,2026-01-27,921.0,2,394.0,122,2,394.0,2,4,0,1,12.8,4.2,0,0,1,1,India,Web,Organic,Remarketing,Tier 1,1
102543,2026-01-27,479.0,1,170.0,364,0,0.0,3,2,2,1,18.5,3.3,0,1,0,1,India,Android,Organic,Remarketing,Tier 2,0
102544,2026-01-27,841.0,2,168.0,188,2,751.0,4,4,5,1,9.8,3.0,1,1,1,1,USA,Android,Meta Ads,Influencer,Tier 3,1
102545,2026-01-27,383.0,1,368.0,84,5,3149.0,7,6,1,3,20.3,4.1,0,1,0,1,India,Android,Organic,Brand,Tier 2,1
102546,2026-01-27,405.0,1,182.0,432,2,1049.0,1,4,1,1,12.7,5.0,0,0,1,0,India,Web,Organic,Brand,Tier 1,0
102547,2026-01-27,470.0,1,467.0,297,3,2725.0,0,5,2,0,0.0,2.5,0,0,0,1,Canada,Android,Organic,Unmapped,Tier 2,0
102548,2026-01-27,1285.0,1,119.0,280,4,2489.0,2,6,0,1,6.4,3.0,1,0,1,1,India,Android,Organic,Performance,Tier 3,1
102549,2026-01-27,798.0,1,31.0,280,4,1397.0,6,5,0,0,0.0,4.9,0,1,1,1,India,Android,CRM,Unmapped,Tier 2,1
102550,2026-01-27,264.0,1,191.0,42,0,0.0,4,7,0,2,0.9,4.0,0,0,1,1,India,Android,Meta Ads,Brand,Tier 3,1
102551,2026-01-27,528.0,1,210.0,288,1,395.0,7,10,0,1,6.7,4.1,0,1,1,1,India,Android,Meta Ads,Brand,Tier 2,1
102552,2026-01-27,363.0,3,115.0,293,3,2993.0,5,3,2,1,4.7,5.0,1,1,0,1,Canada,iOS,CRM,Performance,Tier 3,0
102553,2026-01-27,313.0,1,246.0,275,2,769.0,4,6,1,1,12.9,3.7,1,0,1,1,India,Android,Organic,Brand,Tier 1,0
102554,2026-01-27,650.0,1,38.0,3,1,727.0,2,6,1,2,12.0,3.1,0,1,1,0,USA,Android,Organic,Unmapped,Tier 1,1
102555,2026-01-27,563.0,4,252.0,405,0,0.0,3,7,1,1,18.7,3.2,0,0,1,1,UAE,Android,CRM,Performance,Tier 3,1
102556,2026-01-27,214.0,1,66.0,331,2,853.0,3,2,1,1,30.6,5.0,0,0,1,1,India,iOS,CRM,Performance,Tier 2,1
102557,2026-01-27,471.0,1,51.0,409,4,1599.0,6,7,2,2,12.5,2.4,0,0,1,1,India,Android,Organic,Remarketing,Tier 3,1
102558,2026-01-27,306.0,3,206.0,272,3,1403.0,5,2,1,2,5.6,3.1,1,0,1,1,India,Android,CRM,Performance,Tier 3,1
102559,2026-01-27,623.0,1,46.0,177,2,218.0,4,5,0,3,23.6,3.6,1,1,0,1,India,Android,Referral,Brand,Tier 3,1
102560,2026-01-27,295.0,1,20.0,449,1,681.0,2,2,0,0,0.0,2.6,0,0,1,1,India,Android,Referral,Performance,Tier 2,1
102561,2026-01-27,407.0,1,278.0,189,0,0.0,5,10,0,0,0.0,3.2,1,1,1,1,India,iOS,Organic,Remarketing,Tier 1,1
102562,2026-01-27,320.0,1,74.0,244,2,1145.0,6,9,0,1,4.8,5.0,0,0,0,1,India,Android,Google Ads,Brand,Tier 3,0
102563,2026-01-27,96.0,2,300.0,8,3,890.0,2,7,0,1,8.8,3.1,0,0,1,0,India,Android,CRM,Performance,Tier 1,0
102564,2026-01-27,1245.0,1,154.0,87,3,3790.0,4,2,1,2,6.7,2.3,0,1,0,1,Canada,Android,Google Ads,Performance,Tier 1,1
102565,2026-01-27,467.0,1,205.0,61,3,3845.0,6,7,1,3,27.8,4.0,1,0,1,1,India,iOS,Google Ads,Performance,Tier 2,1
102566,2026-01-27,1272.0,1,399.0,228,2,1525.0,6,4,1,4,17.7,2.0,0,0,0,1,UAE,Android,Meta Ads,Performance,Tier 3,1
102567,2026-01-27,483.0,4,266.0,141,2,77.0,3,6,1,3,7.7,5.0,0,0,0,1,India,Android,Organic,Brand,Tier 2,0
102568,2026-01-27,731.0,1,305.0,179,0,0.0,4,6,0,3,3.9,3.5,1,0,1,1,India,Android,Meta Ads,Performance,Tier 1,1
102569,2026-01-27,279.0,1,297.0,413,2,1827.0,2,8,2,3,12.8,3.5,0,0,1,1,India,Android,Organic,Brand,Tier 1,0
102570,2026-01-27,284.0,3,105.0,368,5,10316.0,4,6,2,1,7.6,3.8,0,0,1,1,UAE,iOS,Meta Ads,Performance,Tier 2,0
102571,2026-01-27,449.0,1,257.0,430,4,597.0,3,10,2,1,2.4,4.7,1,0,0,1,India,Android,Google Ads,Brand,Tier 2,0
102572,2026-01-27,1265.0,1,84.0,440,2,84.0,2,9,1,2,9.8,3.5,1,0,0,1,India,iOS,Meta Ads,Brand,Tier 2,1
102573,2026-01-27,221.0,1,258.0,133,1,322.0,3,6,0,2,56.4,1.8,1,1,1,1,India,Android,Organic,Brand,Tier 3,1
102574,2026-01-27,73.0,2,148.0,332,2,580.0,4,14,0,1,12.4,3.2,0,0,1,1,India,Android,Meta Ads,Unmapped,Tier 3,0
102575,2026-01-27,907.0,1,175.0,469,4,3031.0,2,8,0,0,0.0,4.6,0,0,1,1,India,Android,Google Ads,Brand,Tier 2,1
102576,2026-01-27,761.0,1,580.0,164,0,0.0,2,2,0,2,35.0,2.9,0,0,1,1,UK,Android,Meta Ads,Unmapped,Tier 1,1
102577,2026-01-27,334.0,2,287.0,202,2,607.0,2,4,0,1,7.8,3.5,1,0,1,1,India,Android,Meta Ads,Performance,Tier 2,0
102578,2026-01-27,1583.0,1,113.0,286,3,993.0,2,4,0,2,9.8,4.0,1,0,1,1,India,Web,Google Ads,Brand,Tier 1,1
102579,2026-01-27,1626.0,1,38.0,430,4,2341.0,4,6,0,3,40.1,3.2,1,1,0,0,India,Android,Organic,Brand,Tier 2,1
102580,2026-01-27,89.0,1,211.0,79,0,0.0,5,9,0,4,43.4,4.3,0,0,1,1,India,iOS,Meta Ads,Performance,Tier 1,0
102581,2026-01-27,273.0,2,44.0,252,5,1308.0,3,10,1,2,42.7,3.3,0,0,0,1,India,Android,Google Ads,Performance,Tier 2,1
102582,2026-01-27,446.0,1,632.0,130,1,588.0,6,10,1,1,14.0,5.0,0,1,0,1,India,Android,Referral,Brand,Tier 1,0
102583,2026-01-27,611.0,1,179.0,384,1,47.0,3,2,0,4,13.9,4.9,1,0,0,1,India,Web,Google Ads,Performance,Tier 2,1
102584,2026-01-27,549.0,1,370.0,130,2,2682.0,7,6,3,1,9.0,3.9,0,1,1,0,India,Android,Meta Ads,Brand,Tier 3,1
102585,2026-01-27,466.0,1,54.0,192,7,1519.0,3,4,1,3,29.4,5.0,0,1,1,1,India,Android,Google Ads,Influencer,Tier 3,1
102586,2026-01-27,193.0,3,282.0,187,5,5296.0,5,7,1,0,0.0,4.2,0,0,1,1,India,Android,Google Ads,Unmapped,Tier 2,1
102587,2026-01-27,664.0,1,427.0,38,5,1440.0,3,9,1,1,13.6,4.3,0,0,1,1,India,Android,Meta Ads,Unmapped,Tier 1,1
102588,2026-01-27,690.0,1,299.0,360,1,751.0,4,8,0,1,7.6,4.5,0,0,1,1,India,Android,Referral,Remarketing,Tier 2,1
102589,2026-01-27,865.0,2,350.0,137,3,1132.0,6,3,0,1,17.9,4.2,0,0,1,1,India,iOS,CRM,Remarketing,Tier 2,1
102590,2026-01-27,170.0,1,263.0,265,3,2609.0,5,10,2,0,0.0,4.6,1,0,1,0,UAE,Android,Organic,Brand,Tier 1,0
102591,2026-01-27,396.0,1,137.0,376,2,2022.0,6,5,2,2,8.8,4.2,1,0,1,1,UK,Android,CRM,Performance,Tier 2,1
102592,2026-01-27,322.0,2,87.0,424,1,1250.0,3,7,0,0,0.0,4.3,1,0,1,1,USA,Android,Organic,Brand,Tier 1,1
102593,2026-01-27,167.0,1,101.0,495,1,666.0,2,4,0,2,14.4,5.0,0,0,0,1,India,Android,Referral,Remarketing,Tier 1,1
102594,2026-01-27,391.0,1,643.0,68,0,0.0,2,7,1,2,27.4,5.0,1,0,1,1,Canada,Android,Referral,Influencer,Tier 2,0
102595,2026-01-27,202.0,1,228.0,339,1,197.0,6,5,1,0,0.0,2.9,1,0,1,1,India,Android,Google Ads,Performance,Tier 1,1
102596,2026-01-27,143.0,1,456.0,177,2,2578.0,6,10,0,2,18.3,4.0,0,0,0,0,India,Android,Meta Ads,Unmapped,Tier 2,0
102597,2026-01-27,768.0,1,119.0,415,2,841.0,2,9,2,1,5.0,3.9,0,0,1,0,India,Android,Google Ads,Influencer,Tier 2,1
102598,2026-01-27,333.0,1,335.0,209,1,396.0,7,10,1,1,4.2,2.3,1,0,0,1,India,Android,CRM,Performance,Tier 3,0
102599,2026-01-27,263.0,2,81.0,7,4,3120.0,6,3,0,2,15.5,5.0,1,1,1,1,India,Android,Organic,Unmapped,Tier 3,1
102600,2026-01-27,1006.0,3,158.0,462,1,695.0,4,3,1,2,11.7,3.1,0,0,0,1,India,Android,Google Ads,Performance,Tier 2,1
102601,2026-01-27,704.0,2,131.0,410,5,8876.0,5,3,0,0,0.0,4.8,0,0,1,0,India,Android,Organic,Unmapped,Tier 1,1
102602,2026-01-27,65.0,1,592.0,178,1,465.0,7,5,0,3,10.9,2.6,0,1,1,1,India,iOS,Organic,Influencer,Tier 1,0
102603,2026-01-27,614.0,1,95.0,451,2,826.0,5,7,2,2,26.0,3.8,1,0,1,1,Canada,Android,Organic,Remarketing,Tier 2,1
102604,2026-01-27,612.0,2,308.0,221,1,984.0,6,8,0,1,3.8,3.7,0,1,0,1,India,Android,Organic,Performance,Tier 2,1
102605,2026-01-27,379.0,1,268.0,222,1,807.0,2,5,0,0,0.0,4.7,1,0,0,1,India,Android,Organic,Influencer,Tier 3,1
102606,2026-01-27,368.0,1,60.0,161,5,750.0,6,12,0,0,0.0,4.1,1,0,0,1,India,Android,Google Ads,Influencer,Tier 1,0
102607,2026-01-27,107.0,2,460.0,266,1,420.0,3,8,2,0,0.0,4.7,0,0,1,1,USA,Web,Organic,Performance,Tier 1,0
102608,2026-01-27,1571.0,1,498.0,537,1,1860.0,3,10,0,0,0.0,4.1,0,1,1,1,India,Android,Organic,Remarketing,Tier 1,1
102609,2026-01-27,390.0,1,229.0,28,3,723.0,3,7,1,2,81.4,3.5,0,0,0,1,India,Web,Organic,Remarketing,Tier 2,1
102610,2026-01-27,591.0,1,200.0,320,2,811.0,4,7,0,1,25.5,3.2,0,0,1,1,India,Android,Meta Ads,Unmapped,Tier 1,0
102611,2026-01-27,406.0,1,30.0,94,4,6239.0,5,6,1,1,15.0,4.7,1,0,1,1,India,iOS,CRM,Unmapped,Tier 3,1
102612,2026-01-27,266.0,1,51.0,66,2,3075.0,5,8,1,3,22.6,3.1,1,0,1,1,India,Android,Organic,Brand,Tier 1,0
102613,2026-01-27,808.0,1,154.0,30,3,3518.0,5,6,2,0,0.0,3.9,1,1,1,0,India,Android,Meta Ads,Unmapped,Tier 3,1
102614,2026-01-27,516.0,2,84.0,147,3,1089.0,4,11,2,1,6.0,2.9,0,0,1,1,India,Android,Google Ads,Remarketing,Tier 2,0
102615,2026-01-27,392.0,1,371.0,394,1,275.0,3,4,2,1,9.0,4.1,0,1,1,1,India,Android,CRM,Remarketing,Tier 1,0
102616,2026-01-27,587.0,1,49.0,397,2,1927.0,6,9,1,2,1.6,4.5,1,1,1,1,UAE,iOS,Google Ads,Unmapped,Tier 1,1
102617,2026-01-27,434.0,2,44.0,431,2,2666.0,3,5,0,1,4.3,3.8,0,0,1,1,India,iOS,Meta Ads,Remarketing,Tier 1,0
102618,2026-01-27,1328.0,2,288.0,78,1,459.0,2,5,4,1,8.1,2.3,1,1,0,0,India,Android,Referral,Brand,Tier 3,1
102619,2026-01-27,790.0,3,254.0,58,2,1309.0,5,11,0,3,29.1,4.7,1,0,1,1,India,iOS,Meta Ads,Performance,Tier 1,1
102620,2026-01-27,654.0,1,217.0,530,1,256.0,6,6,0,0,0.0,3.6,1,0,1,1,India,Android,Organic,Performance,Tier 1,1
102621,2026-01-27,121.0,2,336.0,497,0,0.0,3,6,1,1,17.1,5.0,0,0,1,1,USA,Android,Google Ads,Unmapped,Tier 1,0
102622,2026-01-27,669.0,2,110.0,378,0,0.0,3,3,0,3,23.8,4.4,0,1,1,1,India,Android,Organic,Performance,Tier 3,1
102623,2026-01-27,658.0,1,137.0,453,3,1390.0,1,10,0,0,0.0,4.8,0,0,1,1,India,Android,CRM,Brand,Tier 1,1
102624,2026-01-27,205.0,1,248.0,434,4,933.0,5,9,1,2,27.1,2.1,1,0,1,1,UAE,iOS,Organic,Brand,Tier 2,1
102625,2026-01-27,118.0,1,228.0,311,3,1856.0,4,3,1,1,13.8,3.5,0,0,1,1,India,iOS,Meta Ads,Performance,Tier 3,1
102626,2026-01-27,768.0,1,91.0,256,2,547.0,1,9,0,5,3.7,4.5,0,0,1,0,USA,Android,Organic,Brand,Tier 1,1
102627,2026-01-27,833.0,1,415.0,528,4,4521.0,5,13,1,0,0.0,4.0,0,1,1,1,India,Android,CRM,Remarketing,Tier 1,1
102628,2026-01-27,285.0,1,61.0,365,1,344.0,4,6,0,3,25.4,2.6,0,1,0,1,Canada,Android,Meta Ads,Brand,Tier 3,1
102629,2026-01-27,275.0,3,146.0,476,3,1163.0,6,4,3,2,12.0,3.0,0,0,0,0,India,Android,CRM,Unmapped,Tier 1,1
102630,2026-01-27,510.0,1,66.0,111,3,3874.0,3,7,1,1,3.1,4.0,0,0,1,1,USA,Android,Meta Ads,Performance,Tier 3,1
102631,2026-01-27,332.0,3,834.0,120,2,1153.0,5,7,1,1,5.0,3.9,1,0,1,1,UAE,Android,Google Ads,Performance,Tier 1,1
102632,2026-01-27,115.0,1,205.0,340,4,2507.0,3,5,0,1,3.3,2.2,1,1,1,1,India,Android,Referral,Performance,Tier 1,0
102633,2026-01-27,203.0,2,79.0,515,5,1981.0,2,7,0,3,8.0,5.0,0,0,1,1,India,Android,Google Ads,Brand,Tier 2,0
102634,2026-01-27,576.0,1,132.0,335,2,1061.0,6,3,1,2,10.2,4.0,0,0,0,1,USA,iOS,Google Ads,Unmapped,Tier 1,1
102635,2026-01-27,213.0,1,245.0,239,1,175.0,3,7,1,2,32.2,4.8,1,0,1,1,India,Android,Google Ads,Performance,Tier 1,0
102636,2026-01-27,860.0,1,369.0,13,3,2951.0,3,4,2,1,1.3,5.0,1,0,0,1,UAE,Android,Organic,Remarketing,Tier 1,1
102637,2026-01-27,651.0,3,87.0,83,1,296.0,7,6,1,3,12.0,3.4,1,0,1,1,UAE,Android,Referral,Influencer,Tier 1,1
102638,2026-01-27,592.0,1,516.0,124,2,288.0,4,12,1,1,21.7,4.1,1,0,0,1,India,iOS,Google Ads,Remarketing,Tier 3,1
102639,2026-01-27,503.0,1,198.0,108,2,1400.0,1,3,0,1,3.0,3.6,0,0,1,1,India,Android,Meta Ads,Unmapped,Tier 2,1
102640,2026-01-27,257.0,3,290.0,379,3,2319.0,7,6,3,2,33.1,4.7,0,0,1,1,USA,Android,Organic,Influencer,Tier 1,1
102641,2026-01-27,712.0,1,124.0,369,4,1954.0,9,5,0,2,16.8,4.8,0,0,1,1,India,Android,Referral,Performance,Tier 2,1
102642,2026-01-27,251.0,1,259.0,205,1,1373.0,5,4,1,0,0.0,3.4,1,0,0,0,India,Android,Google Ads,Unmapped,Tier 2,0
102643,2026-01-27,892.0,1,116.0,533,2,564.0,5,5,2,2,11.8,3.3,1,0,1,1,UK,Android,Google Ads,Performance,Tier 2,1
102644,2026-01-27,1197.0,1,139.0,212,0,0.0,9,9,1,2,8.1,3.1,0,0,1,1,India,Android,Referral,Unmapped,Tier 3,1
102645,2026-01-27,514.0,1,379.0,240,1,61.0,4,5,2,5,15.2,4.5,0,0,0,0,India,Android,Referral,Unmapped,Tier 1,1
102646,2026-01-27,1097.0,1,278.0,284,2,38.0,3,5,1,2,10.7,3.6,0,0,1,1,India,Android,CRM,Brand,Tier 2,1
102647,2026-01-27,205.0,1,151.0,309,2,1162.0,8,13,1,2,14.4,2.9,1,0,0,1,India,iOS,Organic,Performance,Tier 2,0
102648,2026-01-27,656.0,1,364.0,103,2,1417.0,10,4,0,1,15.0,4.4,1,0,0,1,India,iOS,Organic,Brand,Tier 2,1
102649,2026-01-27,458.0,2,239.0,162,3,1652.0,6,1,1,0,0.0,2.9,1,1,1,1,India,Android,Google Ads,Remarketing,Tier 2,1
102650,2026-01-27,777.0,4,24.0,371,1,711.0,4,9,0,1,0.7,3.2,0,0,1,0,India,iOS,Organic,Performance,Tier 2,1
102651,2026-01-27,69.0,1,175.0,456,2,1925.0,5,7,3,1,7.2,3.8,0,0,1,1,India,iOS,Meta Ads,Unmapped,Tier 1,0
102652,2026-01-27,746.0,1,373.0,228,0,0.0,4,3,2,1,12.3,4.2,0,1,0,1,India,Android,Referral,Influencer,Tier 2,1
102653,2026-01-27,277.0,1,629.0,62,1,376.0,8,5,1,1,3.8,4.2,0,0,1,1,India,Android,Google Ads,Unmapped,Tier 1,1
102654,2026-01-27,474.0,2,72.0,459,1,205.0,5,10,1,1,9.9,4.4,0,0,0,1,India,iOS,Organic,Brand,Tier 1,1
102655,2026-01-27,1554.0,1,355.0,314,1,619.0,6,6,1,2,0.6,3.1,1,1,1,0,India,Android,Meta Ads,Performance,Tier 2,1
102656,2026-01-27,671.0,1,197.0,235,2,2105.0,1,5,2,0,0.0,4.8,0,0,1,1,India,Android,Google Ads,Remarketing,Tier 2,0
102657,2026-01-27,612.0,1,60.0,316,2,1629.0,2,6,0,2,3.0,3.9,0,1,0,1,India,Android,Google Ads,Performance,Tier 2,1
102658,2026-01-27,578.0,1,65.0,444,2,3535.0,10,7,3,2,25.7,4.6,1,1,0,0,India,Android,CRM,Brand,Tier 3,1
102659,2026-01-27,954.0,2,74.0,0,3,1557.0,4,9,0,1,8.6,3.6,1,0,1,1,India,iOS,Google Ads,Performance,Tier 1,1
102660,2026-01-27,795.0,1,41.0,194,3,1030.0,4,7,0,4,29.5,2.4,0,0,0,1,India,Android,CRM,Brand,Tier 2,1
102661,2026-01-27,583.0,1,54.0,507,2,866.0,4,4,2,0,0.0,5.0,0,1,0,1,India,Android,Meta Ads,Remarketing,Tier 1,0
102662,2026-01-27,534.0,1,204.0,162,1,870.0,4,10,0,4,102.2,2.9,0,1,1,1,India,Android,Organic,Performance,Tier 2,1
102663,2026-01-27,509.0,1,24.0,526,1,708.0,5,6,1,3,10.0,3.3,0,1,1,1,India,Android,Referral,Brand,Tier 3,1
102664,2026-01-27,440.0,1,88.0,151,4,1182.0,4,4,2,1,1.5,4.8,1,0,0,1,India,Android,Organic,Remarketing,Tier 1,1
102665,2026-01-27,167.0,2,140.0,252,4,2383.0,7,6,2,0,0.0,4.8,0,0,1,1,UAE,Android,Organic,Remarketing,Tier 2,0
102666,2026-01-27,661.0,1,88.0,37,4,1068.0,3,5,1,2,28.8,4.5,0,0,1,1,India,Android,Organic,Brand,Tier 1,1
102667,2026-01-27,299.0,1,48.0,391,2,1424.0,4,5,0,0,0.0,2.0,0,0,1,1,USA,Android,Organic,Unmapped,Tier 2,0
102668,2026-01-27,402.0,1,192.0,129,0,0.0,7,8,1,1,12.2,3.4,1,0,0,1,USA,Android,Google Ads,Brand,Tier 1,1
102669,2026-01-27,830.0,1,87.0,458,6,684.0,5,6,1,2,3.4,3.7,0,0,0,1,UAE,Android,Google Ads,Unmapped,Tier 1,1
102670,2026-01-27,447.0,3,93.0,70,0,0.0,7,11,1,5,7.0,3.3,0,0,1,1,India,Android,Google Ads,Brand,Tier 1,1
102671,2026-01-27,422.0,1,169.0,63,0,0.0,9,8,2,2,4.2,3.2,1,0,1,1,UK,Android,Google Ads,Performance,Tier 2,1
102672,2026-01-27,515.0,1,307.0,253,6,3972.0,3,9,1,1,5.7,4.9,0,0,0,1,India,Android,Organic,Influencer,Tier 2,1
102673,2026-01-27,365.0,1,108.0,45,3,2564.0,3,5,1,2,39.6,4.9,0,0,1,0,India,Android,Organic,Remarketing,Tier 2,1
102674,2026-01-27,1533.0,3,113.0,177,3,1427.0,2,3,2,0,0.0,3.2,1,0,0,0,India,Android,Organic,Influencer,Tier 1,1
102675,2026-01-27,1401.0,2,57.0,372,3,433.0,4,5,0,3,15.5,4.1,0,0,1,0,India,iOS,Meta Ads,Remarketing,Tier 2,1
102676,2026-01-27,1378.0,1,370.0,272,3,2974.0,3,7,1,3,4.8,2.9,0,0,0,1,UAE,Android,CRM,Remarketing,Tier 2,1
102677,2026-01-27,580.0,1,195.0,302,1,444.0,8,8,0,2,3.8,5.0,0,0,0,1,India,Android,Organic,Performance,Tier 1,0
102678,2026-01-27,284.0,2,353.0,48,4,4556.0,6,4,2,0,0.0,3.3,0,0,1,1,India,Android,Organic,Influencer,Tier 2,0
102679,2026-01-27,845.0,2,395.0,366,3,1554.0,3,11,2,1,7.1,3.2,1,0,1,1,India,Android,Google Ads,Remarketing,Tier 2,1
102680,2026-01-27,367.0,1,106.0,49,4,396.0,4,9,3,2,9.4,5.0,0,0,0,1,India,Android,CRM,Performance,Tier 2,1
102681,2026-01-27,894.0,2,334.0,308,2,489.0,5,7,0,2,21.3,4.5,1,0,1,0,India,Android,Organic,Remarketing,Tier 2,1
102682,2026-01-27,274.0,1,211.0,427,4,331.0,1,4,0,2,0.5,2.4,0,0,0,1,UK,Android,Google Ads,Brand,Tier 2,0
102683,2026-01-27,609.0,1,115.0,392,3,106.0,6,5,0,2,27.1,3.7,0,0,1,0,India,Android,Meta Ads,Performance,Tier 2,1
102684,2026-01-27,978.0,1,99.0,190,2,700.0,6,3,1,1,1.7,3.8,0,0,0,1,India,Android,Google Ads,Brand,Tier 2,1
102685,2026-01-27,382.0,1,190.0,83,4,2096.0,6,4,0,2,22.7,2.3,0,0,1,1,UAE,Android,Google Ads,Unmapped,Tier 2,1
102686,2026-01-27,381.0,1,228.0,448,2,1335.0,8,8,1,2,11.9,2.5,1,1,1,1,Canada,Android,Organic,Unmapped,Tier 1,0
102687,2026-01-27,130.0,1,16.0,116,6,5350.0,6,2,2,1,7.4,3.8,0,0,1,1,India,Android,Organic,Performance,Tier 2,0
102688,2026-01-27,281.0,2,130.0,267,1,309.0,5,8,0,2,28.1,4.9,1,0,1,1,India,iOS,Meta Ads,Unmapped,Tier 2,1
102689,2026-01-27,572.0,2,221.0,127,3,446.0,4,2,1,4,34.3,5.0,1,0,1,1,UAE,Android,Meta Ads,Remarketing,Tier 1,1
102690,2026-01-27,633.0,1,263.0,16,1,516.0,3,4,1,3,48.5,5.0,1,0,0,0,India,Android,Meta Ads,Performance,Tier 1,0
102691,2026-01-27,696.0,1,168.0,224,5,1556.0,6,11,2,0,0.0,4.2,1,0,1,1,India,iOS,Meta Ads,Remarketing,Tier 1,0
102692,2026-01-27,86.0,1,257.0,297,1,826.0,6,3,1,2,12.1,3.7,0,0,0,0,India,Android,CRM,Performance,Tier 1,0
102693,2026-01-27,368.0,1,100.0,410,5,1615.0,4,5,0,1,6.0,4.5,1,1,1,1,India,Android,Google Ads,Remarketing,Tier 2,0
102694,2026-01-27,145.0,1,252.0,391,1,669.0,3,12,1,1,3.1,4.3,0,0,1,1,Canada,iOS,Referral,Influencer,Tier 3,0
102695,2026-01-27,552.0,2,226.0,448,3,4598.0,6,7,0,1,22.9,3.3,0,1,1,1,India,Android,Organic,Brand,Tier 1,1
102696,2026-01-27,108.0,1,391.0,439,3,2400.0,5,9,0,2,15.5,4.3,1,0,1,0,India,Android,Google Ads,Unmapped,Tier 3,1
102697,2026-01-27,185.0,1,535.0,216,4,4913.0,2,9,0,2,23.1,4.1,1,0,0,1,India,Android,Organic,Influencer,Tier 2,0
102698,2026-01-27,786.0,2,397.0,184,3,311.0,6,6,1,1,6.3,5.0,0,1,1,1,India,Android,Google Ads,Influencer,Tier 2,1
102699,2026-01-27,307.0,1,151.0,325,1,134.0,6,7,1,0,0.0,3.6,1,0,1,0,Canada,Android,Referral,Performance,Tier 2,1
102700,2026-01-27,1103.0,1,61.0,259,3,1619.0,7,3,1,0,0.0,3.9,0,0,0,1,Canada,Android,Google Ads,Unmapped,Tier 2,1
102701,2026-01-27,709.0,1,88.0,159,3,2386.0,5,7,2,2,3.6,2.9,0,0,1,0,UAE,Android,CRM,Performance,Tier 1,1
